step,mode,goal_idx,x,y,speed,power,energy_cumulative,distance_cumulative,cot_cumulative,terrain,goal_dist,wp_dist
1788,walk,2,-0.06642889231443405,-2.6980526447296143,1.023119568824768,252.74423217773438,8269.263290519708,30.225421143135463,1.430180460887246,offroad,3.2476840019226074,1.956816554069519
1789,walk,2,-0.08667844533920288,-2.6951944828033447,1.0870057344436646,166.62808227539062,8272.595852165216,30.245871411076223,1.4297894483880458,offroad,3.2340738773345947,1.9378443956375122
1790,walk,2,-0.10750086605548859,-2.693298816680908,1.0484355688095093,148.37782287597656,8275.563408622735,30.266779943740403,1.429314280086252,offroad,3.221026659011841,1.917930245399475
1791,walk,2,-0.12784239649772644,-2.691270112991333,1.047537922859192,88.80712127685547,8277.339551048271,30.28722238670889,1.4286561199932382,offroad,3.2082128524780273,1.8978456258773804
1792,walk,2,-0.14778383076190948,-2.6888515949249268,1.0516923666000366,97.69515228271484,8279.293454093926,30.30730994548503,1.4280462298177334,offroad,3.195366144180298,1.8781769275665283
1793,walk,2,-0.1676342487335205,-2.685943126678467,1.0400944948196411,107.14155578613281,8281.43628520965,30.327372304534947,1.4274708991883398,offroad,3.182230234146118,1.8587521314620972
1794,walk,2,-0.1879359632730484,-2.6828536987304688,1.0514582395553589,75.4561767578125,8282.945408744805,30.347907741925155,1.4267649278351617,offroad,3.1687729358673096,1.8392432928085327
1795,walk,2,-0.20846958458423615,-2.6796224117279053,1.03429114818573,98.56375885009766,8284.916683921807,30.368694055265223,1.4261276832334684,offroad,3.155149221420288,1.8192602396011353
1796,walk,2,-0.22901378571987152,-2.6758058071136475,1.0689749717712402,109.6737289428711,8287.110158500664,30.38958976361755,1.425524401052032,offroad,3.1410999298095703,1.7990211248397827
1797,walk,2,-0.24911174178123474,-2.6711182594299316,1.0374315977096558,226.2310791015625,8291.634780082695,30.41022713053826,1.425334777891843,offroad,3.126614570617676,1.7785625457763672
1798,walk,2,-0.26880601048469543,-2.666638135910034,1.0254385471343994,215.28549194335938,8295.940489921562,30.430424549987947,1.4251284099225339,offroad,3.1125848293304443,1.7581939697265625
1799,walk,2,-0.28850436210632324,-2.6617190837860107,1.0458029508590698,234.68800354003906,8300.634249992363,30.45072780307237,1.4249839805397297,offroad,3.0982439517974854,1.7382841110229492
1800,walk,2,-0.3079303503036499,-2.6562938690185547,1.0202443599700928,208.005126953125,8304.794352531426,30.47089713569585,1.4247544525848983,offroad,3.083672285079956,1.7182080745697021
1801,walk,2,-0.3269267976284027,-2.6502890586853027,0.9895768165588379,113.9405288696289,8307.073163108818,30.49082005526725,1.4242142007364462,offroad,3.0688798427581787,1.6981929540634155
1802,walk,2,-0.34642496705055237,-2.6436469554901123,1.0329983234405518,96.55549621582031,8309.004273033135,30.511418505942856,1.4235835622610238,offroad,3.0533432960510254,1.6783527135849
1803,walk,2,-0.3667638897895813,-2.6370222568511963,1.078396201133728,108.37576293945312,8311.171788291924,30.53280912097398,1.4229573316115778,offroad,3.0374643802642822,1.6578047275543213
1804,walk,2,-0.38766393065452576,-2.6303560733795166,1.0947349071502686,119.24398040771484,8313.556667900079,30.554746524801885,1.4223437128967082,offroad,3.021341323852539,1.6364903450012207
1805,walk,2,-0.4091551899909973,-2.6233878135681152,1.1146634817123413,89.56221008300781,8315.347912101739,30.577339242583548,1.421599016623373,offroad,3.004739761352539,1.614645004272461
1806,walk,2,-0.4312460124492645,-2.6158759593963623,1.1574114561080933,82.44770050048828,8316.99686611175,30.600672317108547,1.4207967361369247,offroad,2.9874513149261475,1.5921399593353271
1807,walk,2,-0.45351800322532654,-2.6076834201812744,1.1539011001586914,93.1425552368164,8318.859717216485,30.624403293615615,1.4200137400692912,offroad,2.9695611000061035,1.5688725709915161
1808,walk,2,-0.4759494662284851,-2.5992205142974854,1.1555403470993042,118.42204284667969,8321.228158073418,30.648378099685942,1.4193069012707697,offroad,2.951439380645752,1.5451728105545044
1809,walk,2,-0.49854156374931335,-2.5908989906311035,1.1436048746109009,145.431640625,8324.136790885917,30.672454034349357,1.4186885555636728,offroad,2.9334514141082764,1.5212209224700928
1810,walk,2,-0.5207328200340271,-2.582233190536499,1.1338382959365845,192.73794555664062,8327.99154979705,30.696277299335634,1.4182439761611478,offroad,2.9154326915740967,1.497178077697754
1811,walk,2,-0.5421276092529297,-2.5736284255981445,1.11441171169281,142.8748321533203,8330.849046440117,30.71933763418201,1.4176655933516766,offroad,2.8979175090789795,1.4733682870864868
