step,mode,goal_idx,x,y,speed,power,energy_cumulative,distance_cumulative,cot_cumulative,terrain,goal_dist,wp_dist
33,drive,0,0.3499080836772918,-11.63923454284668,0.9798474073410034,132.27414321899414,112.69110488891602,0.5212662396503371,1.1301248378492048,pavement,7.229636669158935,3.915005207061768
34,drive,0,0.3701503872871399,-11.643579483032228,0.9666850626468658,186.08587646484375,116.4128224182129,0.5419696055759364,1.1228513582688597,pavement,7.210875511169434,3.894622325897217
35,drive,0,0.3908449709415436,-11.64749526977539,1.014445149898529,110.43635559082031,118.6215495300293,0.5630313998595923,1.1013550773511023,pavement,7.192025184631348,3.87433671951294
36,drive,0,0.4119913876056671,-11.651847839355469,1.030770081281662,134.55678176879883,121.31268516540527,0.5846211149962527,1.084746106497941,pavement,7.172562599182129,3.8538143634796143
37,drive,0,0.4331517815589905,-11.656947135925291,1.0260474920272826,185.34918594360352,125.01966888427734,0.6063872606763414,1.0777664414174204,pavement,7.152648448944092,3.832708120346069
38,drive,0,0.4537520706653595,-11.662750244140623,0.9957666814327242,198.97583770751953,128.99918563842772,0.6277893160969041,1.0741611216980067,pavement,7.132760524749756,3.8112924098968506
39,drive,0,0.4740152955055237,-11.66853141784668,0.9938704431056976,81.2903823852539,130.6249932861328,0.6488611041164967,1.0523759659857446,pavement,7.113163471221924,3.790107250213623
40,drive,0,0.4942649602890014,-11.673845291137695,0.9806229352951051,170.02970123291016,134.025587310791,0.6697963894786834,1.0460231546132426,pavement,7.093869209289551,3.769241333007813
41,drive,0,0.5147266983985901,-11.678616523742676,0.991556429862976,199.363037109375,138.01284805297848,0.6908070388507571,1.0443814401421527,pavement,7.074748992919922,3.74858021736145
42,drive,0,0.5352006554603577,-11.683018684387209,0.9815190732479095,162.34446716308594,141.2597373962402,0.7117489092568927,1.0374996659303752,pavement,7.055854797363281,3.727949857711792
43,drive,0,0.555756151676178,-11.687612533569336,1.0112870931625366,83.56878089904785,142.93111301422118,0.7328114797312373,1.0196025026365962,pavement,7.03679084777832,3.70746374130249
44,drive,0,0.5760607719421387,-11.692513465881348,0.9669626355171204,131.2291488647461,145.5556959915161,0.7536991972147677,1.009549304201695,pavement,7.017747402191162,3.6868295669555664
45,drive,0,0.5962709188461304,-11.697583198547363,0.9840215325355529,171.01082611083984,148.9759125137329,0.7745355171198227,1.0054745858730785,pavement,6.998685359954834,3.6663029193878174
46,drive,0,0.6166502833366394,-11.703518867492676,1.0153964400291442,109.04122924804688,151.15673709869384,0.7957616958353939,0.9929808187457829,pavement,6.978967189788818,3.645796537399292
47,drive,0,0.6373146176338196,-11.710359573364258,1.0390389442443848,139.38286972045898,153.944394493103,0.8175288722431671,0.9843672622692696,pavement,6.958475589752197,3.6247828006744394
48,drive,0,0.658146858215332,-11.717706680297852,1.0452156484127044,116.4576301574707,156.27354709625243,0.8396187393305824,0.9729706238774746,pavement,6.937547206878662,3.603137969970703
49,drive,0,0.6794816851615906,-11.725476264953612,1.0893011510372161,174.5649948120117,159.76484699249266,0.8623242736019846,0.9685164418151703,pavement,6.915969371795654,3.581131935119629
50,drive,0,0.7024889588356018,-11.733477592468262,1.1930576860904694,190.58516693115234,163.5765503311157,0.886683171029979,0.9643816998572101,pavement,6.892941951751709,3.5584945678710938
51,drive,0,0.7266114950180054,-11.741555213928224,1.215690803527832,167.79840087890625,166.93251834869383,0.9121222103263403,0.9567187720683911,pavement,6.869001388549805,3.534240245819092
52,drive,0,0.7508811950683594,-11.750126838684082,1.2335829854011535,136.46868896484375,169.6618921279907,0.9378611126240177,0.9456755455588968,pavement,6.844649791717529,3.508940935134888
53,drive,0,0.7750231027603149,-11.75918674468994,1.21169855594635,126.49744033813477,172.1918409347534,0.9636470313364056,0.9340948176117365,pavement,6.820104598999023,3.483304738998413
54,drive,0,0.7987754940986633,-11.76860237121582,1.2098528265953064,125.898193359375,174.7098048019409,0.9891975717840148,0.9232740264020777,pavement,6.795651435852051,3.457582712173462
55,drive,0,0.8217324018478394,-11.778395652770996,1.1765730738639828,193.64655303955078,178.5827358627319,1.0141560969211925,0.9205153763184096,pavement,6.7715935707092285,3.4320671558380127
56,drive,0,0.8444439172744751,-11.787811279296877,1.1678472518920897,105.09075164794922,180.6845508956909,1.0387420066226696,0.9093052677756842,pavement,6.747969150543213,3.4071173667907715
57,drive,0,0.8678179383277893,-11.79622745513916,1.1899692773818968,165.97369766235352,184.00402484893797,1.0635850514442893,0.9043811030943473,pavement,6.724459171295166,3.3825488090515137
58,drive,0,0.8920930624008179,-11.803705215454102,1.2201626598834991,158.8623733520508,187.181272315979,1.0889858102535974,0.8985382210331404,pavement,6.7008442878723145,3.3577957153320312
59,drive,0,0.917023539543152,-11.81051540374756,1.233889889717102,185.3953170776367,190.88917865753172,1.114829713889403,0.8950950491098683,pavement,6.677150726318359,3.332618474960327
60,drive,0,0.94203120470047,-11.817404747009276,1.234285694360733,174.88603591918942,194.3868993759155,1.140768996207892,0.8907701685824293,pavement,6.653363227844238,3.3071300983428955
61,drive,0,0.9677448868751526,-11.824291229248049,1.2881429851055144,103.44447326660156,196.45578884124754,1.1673888588785657,0.8797224345614005,pavement,6.6290459632873535,3.2815442085266118
62,drive,0,0.9942744970321656,-11.830981254577637,1.3014252603054046,121.55635070800781,198.8869158554077,1.194748987788964,0.8702137139883097,pavement,6.604236602783203,3.2553250789642334
63,drive,0,1.0208765268325806,-11.83761978149414,1.2874538660049435,126.74588012695312,201.42183345794675,1.2221668292270371,0.8615340245917817,pavement,6.579424858093262,3.228456497192383
64,drive,0,1.046855330467224,-11.843993186950684,1.2425830960273743,108.45166397094727,203.5908667373657,1.2489160074462058,0.8521605803084418,pavement,6.555283546447754,3.2015528678894043
65,drive,0,1.0728050470352173,-11.849855422973633,1.2634179353713988,156.1893997192383,206.71465473175047,1.27551964631663,0.847189365133828,pavement,6.531510353088379,3.175334453582764
66,drive,0,1.0993242263793943,-11.855643272399902,1.2939037263393403,142.0844192504883,209.55634311676025,1.3026630815095048,0.8409401486785756,pavement,6.50736665725708,3.1493706703186035
67,drive,0,1.125693678855896,-11.861970901489258,1.2809231460094452,105.10707092285156,211.65848453521727,1.3297810997594237,0.8320547563137326,pavement,6.483017444610596,3.1229352951049805
68,drive,0,1.1514167785644531,-11.868587493896484,1.2466007113456725,174.23307037353516,215.14314594268797,1.3563415431612147,0.8291914822109097,pavement,6.459002494812012,3.0964138507843018
69,drive,0,1.1769444942474363,-11.875329971313477,1.248125720024109,147.42791748046875,218.09170429229735,1.382744673083818,0.8245054553919889,pavement,6.43507719039917,3.0703604221343994
70,drive,0,1.2022961378097534,-11.883047103881836,1.2689642965793608,171.14384078979492,221.51458110809324,1.4092448611282151,0.8216980194619087,pavement,6.410679817199707,3.0444369316101074
71,drive,0,1.226920247077942,-11.891085624694824,1.2057557106018066,145.51928329467773,224.4249667739868,1.435147845012558,0.8174682757860445,pavement,6.3866496086120605,3.0182547569274902
72,drive,0,1.2505793571472168,-11.89832878112793,1.1423435032367704,262.63133239746094,229.67759342193602,1.4598908602771636,0.8224218130018464,pavement,6.363884449005127,2.992592096328736
73,drive,0,1.2731802463531494,-11.905417442321776,1.1067616283893584,312.1534423828125,235.92066226959227,1.4835773397627263,0.8312892582450787,pavement,6.342041969299316,2.968149423599243
74,drive,0,1.2947791814804075,-11.91254997253418,1.0527625501155855,273.44732666015625,241.3896088027954,1.5063234819820646,0.8377157983928537,pavement,6.320948123931885,2.944730520248413
75,drive,0,1.3166143894195557,-11.920039176940918,1.115640902519226,131.5404167175293,244.02041713714598,1.5294073397270722,0.8340639997413841,pavement,6.299455642700195,2.9221959114074707
76,drive,0,1.3387759923934937,-11.928180694580078,1.1246499598026278,162.5793914794922,247.27200496673584,1.5530171037208782,0.8323291268745507,pavement,6.277302265167236,2.8992950916290283
77,drive,0,1.3610416650772097,-11.936991691589355,1.1519827902317046,112.64323425292969,249.52486965179443,1.576962747340457,0.8271585906200839,pavement,6.254646301269531,2.875816345214844
78,drive,0,1.38361918926239,-11.946050643920898,1.1644680202007296,182.79147720336914,253.18069919586182,1.6012898765520505,0.8265269485761045,pavement,6.231600761413574,2.85194993019104
79,drive,0,1.4068373441696167,-11.955204963684082,1.207557839155197,189.05838775634766,256.9618669509888,1.626247526433852,0.8259968882646782,pavement,6.208017349243164,2.827695369720459
80,drive,0,1.430242657661438,-11.964451789855955,1.190079015493393,195.5185089111328,260.87223712921144,1.6514132271771906,0.8257878429066188,pavement,6.184243202209473,2.802825689315796
81,drive,0,1.4537564516067505,-11.973567962646484,1.198254108428955,143.83614349365234,263.7489599990845,1.676632329303345,0.8223359959969807,pavement,6.160482406616211,2.7777490615844727
82,drive,0,1.477826476097107,-11.9830322265625,1.2478458821773528,79.53632354736328,265.3396864700318,1.7024961722204048,0.8147276372764911,pavement,6.136085510253906,2.752634763717652
83,drive,0,1.50148344039917,-11.992531776428224,1.1922774016857147,172.15887451171875,268.7828639602661,1.7279891792545008,0.8131242996400313,pavement,6.1119890213012695,2.726869344711304
84,drive,0,1.5242491960525513,-12.001940727233888,1.151853346824646,122.49823379516602,271.2328286361695,1.7526226521264463,0.8090031523836356,pavement,6.088635921478272,2.701459646224976
85,drive,0,1.546787977218628,-12.011569023132324,1.168943613767624,94.51971817016602,273.1232229995728,1.7771318491422632,0.8034065345082999,pavement,6.065319061279297,2.676889181137085
86,drive,0,1.5702749490737915,-12.020896911621094,1.2243021309375763,136.10128784179685,275.84524875640875,1.8024033222015086,0.8000367003471424,pavement,6.041496276855469,2.6524245738983154
87,drive,0,1.595405101776123,-12.029987335205078,1.2996224522590636,168.35025787353516,279.21225391387947,1.8291271014211241,0.7979707477635032,pavement,6.016607284545898,2.6272480487823486
88,drive,0,1.6211520433425903,-12.039076805114746,1.292468976974487,157.39956665039065,282.3602452468873,1.8564313769703094,0.7950986783231139,pavement,5.991272449493408,2.6007120609283447
89,drive,0,1.6471009254455566,-12.048369407653809,1.3216406285762787,102.40792465209961,284.40840373992927,1.8839939774343917,0.7891495186500518,pavement,5.965668201446533,2.5736300945281982
90,drive,0,1.6733136177062988,-12.057531356811523,1.3132134437561034,123.82356262207031,286.88487499237067,1.9117617023668547,0.7844590472719514,pavement,5.939971446990967,2.5462803840637207
91,drive,0,1.6989977359771729,-12.066499710083008,1.264959818124771,121.54117584228516,289.31569850921636,1.9389665786164243,0.7800062047089262,pavement,5.914816856384277,2.5187599658966064
92,drive,0,1.7236639261245728,-12.075551986694336,1.2248498022556304,198.08056640625,293.27730983734136,1.9652413697333044,0.7801155727970227,pavement,5.890383243560791,2.4918036460876465
93,drive,0,1.747398018836975,-12.084676742553713,1.1961430370807646,131.7565040588379,295.91243991851815,1.9906690775807323,0.7770706999815238,pavement,5.866611957550049,4.795709133148193
94,drive,0,1.7707358598709106,-12.093379974365234,1.1790744006633758,85.03701782226562,297.61318027496344,2.015576929115747,0.7718788894560142,pavement,5.843430519104004,4.770308017730713
95,drive,0,1.794022798538208,-12.101028442382812,1.1465905606746674,106.60600662231445,299.74530040740973,2.0400877547956457,0.7680684303974478,pavement,5.82100772857666,4.745440006256104
96,drive,0,1.8172450065612795,-12.107934951782228,1.1351613759994506,162.01657104492185,302.98563182830816,2.0643152354230456,0.767259717063299,pavement,5.799147605895996,4.721043109893799
97,drive,0,1.8409264087677,-12.114523887634276,1.1694242417812348,147.7475051879883,305.9405819320679,2.0888961810135767,0.7656258950948422,pavement,5.777180671691895,4.697004795074463
98,drive,0,1.865257740020752,-12.120908737182615,1.2041983127593994,127.2981948852539,308.486545829773,2.1140512994649114,0.7628112462242083,pavement,5.754891872406006,4.672677040100098
99,drive,0,1.8902413845062256,-12.127614974975586,1.2415198028087615,172.52980041503906,311.9371418380738,2.1399193515197608,0.7620194625476139,pavement,5.73192834854126,4.647839546203613
100,drive,0,1.915902018547058,-12.134946823120115,1.2854211628437042,174.98912429809573,315.4369243240357,2.1666068792544904,0.7610773423827285,pavement,5.708068370819092,4.622279167175293
101,drive,0,1.941491961479187,-12.143037796020508,1.2810566663742065,133.1092643737793,318.0991096115113,2.1934454526469884,0.7581095997671883,pavement,5.683770656585693,4.595849990844727
102,drive,0,1.9667716026306152,-12.151945114135742,1.2839630842208862,143.59928512573242,320.97109531402594,2.2202484482398503,0.7557196770893186,pavement,5.659167766571045,4.569179534912109
103,drive,0,1.9919296503067017,-12.161324501037598,1.2770551323890686,124.84025573730469,323.46790042877205,2.247098034112391,0.7524983484244965,pavement,5.634352684020996,4.54246187210083
104,drive,0,2.0165276527404785,-12.171009063720703,1.2610752701759338,208.50173950195312,327.6379352188111,2.273533852202533,0.7533367194269667,pavement,5.609756946563721,4.515664577484131
105,drive,0,2.040487289428711,-12.180291175842283,1.2132448554039001,200.6626739501953,331.651188697815,2.2992286336896304,0.7540424227103761,pavement,5.58591890335083,4.489254951477051
106,drive,0,2.063932418823242,-12.18868923187256,1.1571224749088287,287.250228881836,337.3961932754517,2.3241324775177223,0.758884495441537,pavement,5.563077926635742,4.463592529296875
107,drive,0,2.0867369174957275,-12.196747779846191,1.1389921307563784,221.2935791015625,341.822064857483,2.348318948015641,0.7609206885600096,pavement,5.540954113006592,4.438760280609131
108,drive,0,2.109478235244751,-12.204747200012209,1.1606207311153411,150.31027221679685,344.8282703018189,2.3724261721601696,0.7598126827551437,pavement,5.518933773040772,4.414653301239014
109,drive,0,2.132668972015381,-12.212779998779297,1.1743689119815826,140.32746505737308,347.6348196029664,2.3969687092742737,0.7581537476854289,pavement,5.496582508087158,4.390628814697266
110,drive,0,2.155803680419922,-12.221210479736328,1.161534422636032,144.71511840820315,350.52912197113045,2.421591620193375,0.7566927643305013,pavement,5.474015712738037,4.366180896759033
111,drive,0,2.179121971130371,-12.230392456054688,1.205082219839096,110.57215118408203,352.7405649948121,2.446652573303102,0.7536669725698364,pavement,5.450814247131348,4.341622829437256
112,drive,0,2.2025821208953857,-12.239654541015623,1.1977805018424987,145.3787612915039,355.6481402206422,2.471874881778349,0.7521257175824247,pavement,5.42747163772583,4.316589832305908
113,drive,0,2.2256784439086914,-12.248730659484863,1.1737628042697907,156.67882919311523,358.78171680450447,2.496690523281293,0.7512110578329072,pavement,5.404537200927734,4.291394710540772
114,drive,0,2.248564958572388,-12.258644104003906,1.2064946591854095,127.75719451904297,361.33686069488533,2.5216318331042302,0.749077875257664,pavement,5.381187915802002,4.266608238220215
115,drive,0,2.2714498043060303,-12.268950462341309,1.193114423751831,134.2001838684082,364.02086437225347,2.546730382592827,0.7472048606104492,pavement,5.357580184936523,4.241669178009033
116,drive,0,2.294116973876953,-12.278757095336914,1.1643295168876648,196.90786743164062,367.95902172088626,2.5714279660184878,0.7480342340553653,pavement,5.33449125289917,4.216570854187012
117,drive,0,2.3166778087615967,-12.288573265075684,1.1772191584110256,173.28714752197266,371.4247646713257,2.596031796188453,0.7479235888867539,pavement,5.311485767364502,4.19187593460083
118,drive,0,2.3388049602508545,-12.298429489135742,1.1281773209571837,131.47265625,374.0542177963257,2.6202548427712147,0.746255259685503,pavement,5.288776397705078,4.167273998260498
119,drive,0,2.3608381748199463,-12.30772590637207,1.1260621726512907,120.62449264526367,376.46670764923095,2.644168979127762,0.7442755483174044,pavement,5.266540050506592,4.1430511474609375
120,drive,0,2.382967710494995,-12.31666660308838,1.1379663228988648,95.47389793395996,378.37618560791014,2.6680363712552295,0.7413587715297233,pavement,5.244499683380127,4.119143962860107
121,drive,0,2.4048373699188232,-12.325020790100098,1.091754573583603,158.55921936035156,381.54736999511715,2.691447361066448,0.7410695268048091,pavement,5.223072528839111,4.095294952392578
122,drive,0,2.426665782928467,-12.332853317260742,1.0930973649024962,126.7598762512207,384.08256752014154,2.7146384821312393,0.7396205616192658,pavement,5.202059745788574,4.071924686431885
123,drive,0,2.448717832565308,-12.341046333312988,1.1234680950641631,103.29885864257812,386.1485446929931,2.738163328681601,0.7372103670583261,pavement,5.180652618408203,4.048807144165039
124,drive,0,2.471010446548462,-12.349644660949709,1.1404156684875488,88.15858840942383,387.9117164611816,2.76205667244823,0.7341700997324392,pavement,5.158806800842285,4.025338172912598
125,drive,0,2.49333930015564,-12.358960151672363,1.1678199589252474,105.44412231445312,390.0205989074706,2.7862508054315516,0.7317516646687015,pavement,5.136445999145508,4.001482963562012
126,drive,0,2.515911102294922,-12.369206428527832,1.20085124373436,206.5148162841797,394.15089523315424,2.811039360073035,0.7329797421871864,pavement,5.113269329071045,3.97730016708374
127,drive,0,2.539401769638061,-12.379671096801758,1.2340887546539305,177.14634704589844,397.69382217407224,2.8367555171403214,0.7328638803122213,pavement,5.089306354522705,3.952511548995972
128,drive,0,2.5633273124694824,-12.38994026184082,1.233656257390976,244.33422088623047,402.58050659179685,2.862791787041705,0.7351218994456175,pavement,5.065195560455322,3.926795721054077
129,drive,0,2.587069034576416,-12.400047302246094,1.2213877856731414,175.47928619384766,406.0900923156738,2.8885953068472796,0.7349064749182456,pavement,5.041347980499268,3.9007647037506095
130,drive,0,2.610830307006836,-12.410163879394531,1.240291392803192,169.98696899414065,409.48983169555663,2.914420550325569,0.7344923599092926,pavement,5.0174994468688965,3.8749680519104
131,drive,0,2.635176658630371,-12.420312881469728,1.261686134338379,129.81549453735352,412.0861415863037,2.940797568362094,0.7325196178161696,pavement,4.993238925933838,3.849149703979492
132,drive,0,2.6602516174316406,-12.430201530456545,1.2911115765571595,136.15391921997073,414.8092199707031,2.9677519546038513,0.7306631123375392,pavement,4.9686808586120605,3.8227853775024414
133,drive,0,2.6859383583068848,-12.43979263305664,1.3094436168670653,131.5492401123047,417.4402047729492,2.995170887950674,0.7285662516707725,pavement,4.943936824798584,3.795865297317505
134,drive,0,2.7119264602661133,-12.4494047164917,1.311915498971939,129.09732055664062,420.022151184082,3.022879615662458,0.7263529824844885,pavement,4.918997764587402,3.76851224899292
135,drive,0,2.737751245498657,-12.458691596984863,1.293527740240097,98.79588317871094,421.9980688476562,3.0503234798510395,0.7232042123841997,pavement,4.894436836242676,3.740876913070679
136,drive,0,2.763304710388184,-12.467418670654297,1.27156086564064,127.19335556030273,424.54193595886227,3.0773260979221084,0.7211796397621877,pavement,4.870499134063721,3.713526487350464
137,drive,0,2.7886555194854736,-12.476165771484377,1.2714099049568175,73.27466583251953,426.00742927551266,3.104143541775295,0.7174171568891262,pavement,4.846718311309815,3.6866567134857178
138,drive,0,2.8143444061279297,-12.48524284362793,1.3082547307014465,63.58539962768555,427.2791372680664,3.1313889475463275,0.7132980798865478,pavement,4.822497367858887,3.659965038299561
139,drive,0,2.840259075164795,-12.49429416656494,1.2973216891288757,114.29095458984375,429.5649563598633,3.1588388385880113,0.7108823913109497,pavement,4.798173904418945,3.6328299045562735
140,drive,0,2.866164445877075,-12.50413703918457,1.3319062948226927,54.77690505981445,430.66049446105956,3.186551116970471,0.7064973323759774,pavement,4.773310661315918,3.605502367019653
141,drive,0,2.892188549041748,-12.514506340026855,1.3196537911891937,102.0208625793457,432.7009117126465,3.2145649768523823,0.7036585723278013,pavement,4.748011589050293,3.5778541564941406
142,drive,0,2.918264865875244,-12.524176597595217,1.3035392761230469,135.4164047241211,435.40923980712887,3.2423766323413914,0.7019894113943981,pavement,4.723222255706787,3.5498788356781006
143,drive,0,2.944386959075928,-12.533706665039062,1.3284584343433379,84.48033142089844,437.0988464355468,3.270182853563799,0.6987213352308873,pavement,4.698539733886719,3.5221493244171143
144,drive,0,2.970609188079834,-12.543582916259766,1.3389615833759305,84.63158226013184,438.79147808074947,3.298203303811925,0.695467986110978,pavement,4.673568248748779,3.494438409805298
145,drive,0,2.9964420795440674,-12.553646087646484,1.30788893699646,127.4743881225586,441.34096584320065,3.3259270427329533,0.6936779727648767,pavement,4.648754596710205,3.466492891311645
146,drive,0,3.021751165390014,-12.563528060913086,1.2759775698184967,121.70732116699219,443.7751122665405,3.3530969382424933,0.6918520222575001,pavement,4.624459266662598,3.4388229846954346
147,drive,0,3.0463662147521973,-12.572927474975586,1.237970584630966,176.47434997558594,447.3045992660522,3.379445555660131,0.6919174615268278,pavement,4.60101842880249,3.411705732345581
148,drive,0,3.0703701972961426,-12.582197189331056,1.2215991079807282,199.95101165771484,451.3036194992065,3.4051772245178253,0.6928280748938095,pavement,4.578112602233887,3.3854217529296875
149,drive,0,3.0946433544158936,-12.591629028320312,1.2541862308979035,113.60894393920898,453.5757983779907,3.431218456118488,0.691031565182852,pavement,4.55493688583374,3.3597474098205566
150,drive,0,3.1193642616271973,-12.600868225097656,1.2460250675678253,134.48238372802734,456.2654460525512,3.4576094775166903,0.6898235571985517,pavement,4.531641006469727,3.3337619304656982
151,drive,0,3.1436209678649902,-12.610065460205078,1.2149252414703369,128.10289764404297,458.8275040054321,3.4835512764351884,0.6885311881337326,pavement,4.508716583251953,3.30745267868042
152,drive,0,3.167379379272461,-12.619525909423828,1.2123315036296844,118.3311767578125,461.19412754058834,3.5091239613162717,0.6870390778575823,pavement,4.485954284667969,3.281583070755005
153,drive,0,3.1910972595214844,-12.629119873046877,1.228832083940506,100.74034881591797,463.2089345169067,3.5347087611299775,0.6850459017474823,pavement,4.46314811706543,3.256054401397705
154,drive,0,3.2143211364746094,-12.638222694396973,1.1686354637145995,156.42313385009766,466.33739719390866,3.5596528950549238,0.6848397721085339,pavement,4.441066741943359,3.230506420135498
155,drive,0,3.236862897872925,-12.64649486541748,1.129392820596695,194.51632690429688,470.2277237319946,3.583664555146036,0.6859259931143404,pavement,4.420090675354004,3.2056148052215576
156,drive,0,3.2585997581481934,-12.65452003479004,1.0858355104923245,188.3099899291992,473.9939235305786,3.606835537820166,0.6869779779286656,pavement,4.399856090545654,3.181694746017456
157,drive,0,3.2796952724456787,-12.662649154663086,1.059437096118927,191.44717025756836,477.82286693573,3.6294431319731437,0.6882137019794399,pavement,4.379986763000488,3.158609390258789
